"Text","Sentiment"
"the different accidents of life are not so changeable as the feelings  of human nature","1.0"
"i had worked hard for nearly two years, for the sole  purpose of infusing life into an inanimate body","0.0"
"for this i had  deprived myself of rest and health","1.0"
"i had desired it with an ardour  that far exceeded moderation  but now that i had finished, the beauty  of the dream vanished, and breathless horror and disgust filled my  heart","1.0"
"unable to endure the aspect of the being i had created, i  rushed out of the room and continued a long time traversing my  bed chamber, unable to compose my mind to sleep","0.0"
"at length lassitude  succeeded to the tumult i had before endured, and i threw myself on the  bed in my clothes, endeavouring to seek a few moments of forgetfulness","0.0"
"but it was in vain  i slept, indeed, but i was disturbed by the wildest  dreams","0.0"
"i thought i saw elizabeth, in the bloom of health, walking in  the streets of ingolstadt","0.0"
"delighted and surprised, i embraced her,  but as i imprinted the first kiss on her lips, they became livid with  the hue of death  her features appeared to change, and i thought that i  held the corpse of my dead mother in my arms  a shroud enveloped her  form, and i saw the grave worms crawling in the folds of the flannel","1.0"
"i started from my sleep with horror  a cold dew covered my forehead, my  teeth chattered, and every limb became convulsed  when, by the dim and  yellow light of the moon, as it forced its way through the window  shutters, i beheld the wretch  the miserable monster whom i had  created","0.0"
"he held up the curtain of the bed  and his eyes, if eyes they  may be called, were fixed on me","1.0"
"his jaws opened, and he muttered some  inarticulate sounds, while a grin wrinkled his cheeks","0.0"
"he might have  spoken, but i did not hear  one hand was stretched out, seemingly to  detain me, but i escaped and rushed downstairs","0.0"
"i took refuge in the  courtyard belonging to the house which i inhabited, where i remained  during the rest of the night, walking up and down in the greatest  agitation, listening attentively, catching and fearing each sound as if  it were to announce the approach of the demoniacal corpse to which i  had so miserably given life","1.0"
"oh","0.0"
"no mortal could support the horror of that countenance","0.0"
"a mummy  again endued with animation could not be so hideous as that wretch","0.0"
"i  had gazed on him while unfinished  he was ugly then, but when those  muscles and joints were rendered capable of motion, it became a thing  such as even dante could not have conceived","0.0"
"i passed the night wretchedly","1.0"
"sometimes my pulse beat so quickly and  hardly that i felt the palpitation of every artery  at others, i nearly  sank to the ground through languor and extreme weakness","0.0"
"mingled with  this horror, i felt the bitterness of disappointment  dreams that had  been my food and pleasant rest for so long a space were now become a  hell to me  and the change was so rapid, the overthrow so complete","0.0"
"morning, dismal and wet, at length dawned and discovered to my  sleepless and aching eyes the church of ingolstadt, its white steeple  and clock, which indicated the sixth hour","1.0"
"the porter opened the gates  of the court, which had that night been my asylum, and i issued into  the streets, pacing them with quick steps, as if i sought to avoid the  wretch whom i feared every turning of the street would present to my  view","1.0"
"i did not dare return to the apartment which i inhabited, but  felt impelled to hurry on, although drenched by the rain which poured  from a black and comfortless sky","1.0"
"i continued walking in this manner for some time, endeavouring by  bodily exercise to ease the load that weighed upon my mind","0.0"
"i  traversed the streets without any clear conception of where i was or  what i was doing","0.0"
"my heart palpitated in the sickness of fear, and i  hurried on with irregular steps, not daring to look about me         like one who, on a lonely road,    doth walk in fear and dread,    and, having once turned round, walks on,    and turns no more his head     because he knows a frightful fiend    doth close behind him tread","1.0"
"coleridge's  ancient mariner","1.0"
"continuing thus, i came at length opposite to the inn at which the  various diligences and carriages usually stopped","0.0"
"here i paused, i  knew not why  but i remained some minutes with my eyes fixed on a coach  that was coming towards me from the other end of the street","1.0"
"as it  drew nearer i observed that it was the swiss diligence  it stopped just  where i was standing, and on the door being opened, i perceived henry  clerval, who, on seeing me, instantly sprung out","0.0"
"my dear  frankenstein,  exclaimed he,  how glad i am to see you","1.0"
"how fortunate  that you should be here at the very moment of my alighting","0.0"
"nothing could equal my delight on seeing clerval  his presence brought  back to my thoughts my father, elizabeth, and all those scenes of home  so dear to my recollection","1.0"
"i grasped his hand, and in a moment forgot  my horror and misfortune  i felt suddenly, and for the first time  during many months, calm and serene joy","0.0"
"i welcomed my friend,  therefore, in the most cordial manner, and we walked towards my  college","0.0"
"clerval continued talking for some time about our mutual  friends and his own good fortune in being permitted to come to  ingolstadt","1.0"
"you may easily believe,  said he,  how great was the  difficulty to persuade my father that all necessary knowledge was not  comprised in the noble art of book keeping  and, indeed, i believe i  left him incredulous to the last, for his constant answer to my  unwearied entreaties was the same as that of the dutch schoolmaster in  the vicar of wakefield   'i have ten thousand florins a year without  greek, i eat heartily without greek","1.0"
"but his affection for me at  length overcame his dislike of learning, and he has permitted me to  undertake a voyage of discovery to the land of knowledge","1.0"
"it gives me the greatest delight to see you  but tell me how you left  my father, brothers, and elizabeth","1.0"
"very well, and very happy, only a little uneasy that they hear from  you so seldom","0.0"
"by the by, i mean to lecture you a little upon their  account myself","1.0"
"but, my dear frankenstein,  continued he, stopping  short and gazing full in my face,  i did not before remark how very ill  you appear  so thin and pale  you look as if you had been watching for  several nights","0.0"
"you have guessed right  i have lately been so deeply engaged in one  occupation that i have not allowed myself sufficient rest, as you see   but i hope, i sincerely hope, that all these employments are now at an  end and that i am at length free","0.0"
"i trembled excessively  i could not endure to think of, and far less to  allude to, the occurrences of the preceding night","0.0"
"i walked with a  quick pace, and we soon arrived at my college","0.0"
"i then reflected, and  the thought made me shiver, that the creature whom i had left in my  apartment might still be there, alive and walking about","1.0"
"i dreaded to  behold this monster, but i feared still more that henry should see him","1.0"
"entreating him, therefore, to remain a few minutes at the bottom of the  stairs, i darted up towards my own room","0.0"
"my hand was already on the  lock of the door before i recollected myself","0.0"
"i then paused, and a  cold shivering came over me","0.0"
"i threw the door forcibly open, as  children are accustomed to do when they expect a spectre to stand in  waiting for them on the other side  but nothing appeared","0.0"
"i stepped  fearfully in   the apartment was empty, and my bedroom was also freed  from its hideous guest","1.0"
"i could hardly believe that so great a good  fortune could have befallen me, but when i became assured that my enemy  had indeed fled, i clapped my hands for joy and ran down to clerval","0.0"
"we ascended into my room, and the servant presently brought breakfast   but i was unable to contain myself","0.0"
"it was not joy only that possessed  me  i felt my flesh tingle with excess of sensitiveness, and my pulse  beat rapidly","0.0"
"i was unable to remain for a single instant in the same  place  i jumped over the chairs, clapped my hands, and laughed aloud","0.0"
"clerval at first attributed my unusual spirits to joy on his arrival,  but when he observed me more attentively, he saw a wildness in my eyes  for which he could not account, and my loud, unrestrained, heartless  laughter frightened and astonished him","1.0"
"my dear victor,  cried he,  what, for god's sake, is the matter","0.0"
"do  not laugh in that manner","0.0"
"how ill you are","0.0"
"what is the cause of all  this","1.0"
"do not ask me,  cried i, putting my hands before my eyes, for i  thought i saw the dreaded spectre glide into the room   he can tell","0.0"
"oh, save me","0.0"
"save me","0.0"
"i imagined that the monster seized me  i  struggled furiously and fell down in a fit","0.0"
"poor clerval","0.0"
"what must have been his feelings","0.0"
"a meeting, which he  anticipated with such joy, so strangely turned to bitterness","1.0"
"but i  was not the witness of his grief, for i was lifeless and did not  recover my senses for a long, long time","0.0"
"this was the commencement of a nervous fever which confined me for  several months","0.0"
"during all that time henry was my only nurse","0.0"
"i  afterwards learned that, knowing my father's advanced age and unfitness  for so long a journey, and how wretched my sickness would make  elizabeth, he spared them this grief by concealing the extent of my  disorder","1.0"
"he knew that i could not have a more kind and attentive  nurse than himself  and, firm in the hope he felt of my recovery, he  did not doubt that, instead of doing harm, he performed the kindest  action that he could towards them","0.0"
"but i was in reality very ill, and surely nothing but the unbounded and  unremitting attentions of my friend could have restored me to life","0.0"
"the form of the monster on whom i had bestowed existence was forever  before my eyes, and i raved incessantly concerning him","0.0"
"doubtless my  words surprised henry  he at first believed them to be the wanderings  of my disturbed imagination, but the pertinacity with which i  continually recurred to the same subject persuaded him that my disorder  indeed owed its origin to some uncommon and terrible event","1.0"
"by very slow degrees, and with frequent relapses that alarmed and  grieved my friend, i recovered","1.0"
"i remember the first time i became  capable of observing outward objects with any kind of pleasure, i  perceived that the fallen leaves had disappeared and that the young  buds were shooting forth from the trees that shaded my window","0.0"
"it was  a divine spring, and the season contributed greatly to my  convalescence","0.0"
"i felt also sentiments of joy and affection revive in  my bosom  my gloom disappeared, and in a short time i became as  cheerful as before i was attacked by the fatal passion","1.0"
"dearest clerval,  exclaimed i,  how kind, how very good you are to me","1.0"
"this whole winter, instead of being spent in study, as you promised  yourself, has been consumed in my sick room","0.0"
"how shall i ever repay  you","1.0"
"i feel the greatest remorse for the disappointment of which i  have been the occasion, but you will forgive me","0.0"
"you will repay me entirely if you do not discompose yourself, but get  well as fast as you can  and since you appear in such good spirits, i  may speak to you on one subject, may i not","1.0"
"i trembled","1.0"
"one subject","0.0"
"what could it be","1.0"
"could he allude to an  object on whom i dared not even think","1.0"
"compose yourself,  said  clerval, who observed my change of colour,  i will not mention it if it  agitates you  but your father and cousin would be very happy if they  received a letter from you in your own handwriting","1.0"
"they hardly know  how ill you have been and are uneasy at your long silence","0.0"
"is that all, my dear henry","0.0"
"how could you suppose that my first  thought would not fly towards those dear, dear friends whom i love and  who are so deserving of my love","1.0"
"if this is your present temper, my friend, you will perhaps be glad to  see a letter that has been lying here some days for you  it is from  your cousin, i believe","0.0"
"chapter 6    clerval then put the following letter into my hands","0.0"
"it was from my  own elizabeth      my dearest cousin,     you have been ill, very ill, and even the constant letters of dear  kind henry are not sufficient to reassure me on your account","0.0"
"you are  forbidden to write  to hold a pen  yet one word from you, dear victor,  is necessary to calm our apprehensions","1.0"
"for a long time i have thought  that each post would bring this line, and my persuasions have  restrained my uncle from undertaking a journey to ingolstadt","1.0"
"i have  prevented his encountering the inconveniences and perhaps dangers of so  long a journey, yet how often have i regretted not being able to  perform it myself","1.0"
"i figure to myself that the task of attending on  your sickbed has devolved on some mercenary old nurse, who could never  guess your wishes nor minister to them with the care and affection of  your poor cousin","1.0"
"yet that is over now   clerval writes that indeed  you are getting better","0.0"
"i eagerly hope that you will confirm this  intelligence soon in your own handwriting","1.0"
"get well  and return to us","1.0"
"you will find a happy, cheerful home and  friends who love you dearly","1.0"
"your father's health is vigorous, and he  asks but to see you, but to be assured that you are well  and not a  care will ever cloud his benevolent countenance","1.0"
"how pleased you would  be to remark the improvement of our ernest","1.0"
"he is now sixteen and full  of activity and spirit","1.0"
"he is desirous to be a true swiss and to enter  into foreign service, but we cannot part with him, at least until his  elder brother returns to us","1.0"
"my uncle is not pleased with the idea of  a military career in a distant country, but ernest never had your  powers of application","0.0"
"he looks upon study as an odious fetter  his  time is spent in the open air, climbing the hills or rowing on the  lake","1.0"
"i fear that he will become an idler unless we yield the point  and permit him to enter on the profession which he has selected","0.0"
"little alteration, except the growth of our dear children, has taken  place since you left us","0.0"
"the blue lake and snow clad mountains  they  never change  and i think our placid home and our contented hearts are  regulated by the same immutable laws","0.0"
"my trifling occupations take up  my time and amuse me, and i am rewarded for any exertions by seeing  none but happy, kind faces around me","1.0"
"since you left us, but one  change has taken place in our little household","0.0"
"do you remember on  what occasion justine moritz entered our family","1.0"
"probably you do not   i will relate her history, therefore in a few words","0.0"
"madame moritz,  her mother, was a widow with four children, of whom justine was the  third","1.0"
"this girl had always been the favourite of her father, but  through a strange perversity, her mother could not endure her, and  after the death of m","1.0"
"moritz, treated her very ill","0.0"
"my aunt observed  this, and when justine was twelve years of age, prevailed on her mother  to allow her to live at our house","1.0"
"the republican institutions of our  country have produced simpler and happier manners than those which  prevail in the great monarchies that surround it","1.0"
"hence there is less  distinction between the several classes of its inhabitants  and the  lower orders, being neither so poor nor so despised, their manners are  more refined and moral","0.0"
"a servant in geneva does not mean the same  thing as a servant in france and england","0.0"
"justine, thus received in  our family, learned the duties of a servant, a condition which, in our  fortunate country, does not include the idea of ignorance and a  sacrifice of the dignity of a human being","1.0"
"justine, you may remember, was a great favourite of yours  and i  recollect you once remarked that if you were in an ill humour, one  glance from justine could dissipate it, for the same reason that  ariosto gives concerning the beauty of angelica  she looked so  frank hearted and happy","0.0"
"my aunt conceived a great attachment for her,  by which she was induced to give her an education superior to that  which she had at first intended","1.0"
"this benefit was fully repaid   justine was the most grateful little creature in the world   i do not  mean that she made any professions i never heard one pass her lips, but  you could see by her eyes that she almost adored her protectress","0.0"
"although her disposition was gay and in many respects inconsiderate,  yet she paid the greatest attention to every gesture of my aunt","1.0"
"she  thought her the model of all excellence and endeavoured to imitate her  phraseology and manners, so that even now she often reminds me of her","1.0"
"when my dearest aunt died every one was too much occupied in their own  grief to notice poor justine, who had attended her during her illness  with the most anxious affection","0.0"
"poor justine was very ill  but other  trials were reserved for her","0.0"
"one by one, her brothers and sister died  and her mother, with the  exception of her neglected daughter, was left childless","1.0"
"the  conscience of the woman was troubled  she began to think that the  deaths of her favourites was a judgement from heaven to chastise her  partiality","0.0"
"she was a roman catholic  and i believe her confessor  confirmed the idea which she had conceived","0.0"
"accordingly, a few months  after your departure for ingolstadt, justine was called home by her  repentant mother","0.0"
"poor girl","1.0"
"she wept when she quitted our house  she  was much altered since the death of my aunt  grief had given softness  and a winning mildness to her manners, which had before been remarkable  for vivacity","0.0"
"nor was her residence at her mother's house of a nature  to restore her gaiety","1.0"
"the poor woman was very vacillating in her  repentance","0.0"
"she sometimes begged justine to forgive her unkindness,  but much oftener accused her of having caused the deaths of her  brothers and sister","1.0"
"perpetual fretting at length threw madame moritz  into a decline, which at first increased her irritability, but she is  now at peace for ever","1.0"
"she died on the first approach of cold weather,  at the beginning of this last winter","0.0"
"justine has just returned to us   and i assure you i love her tenderly","1.0"
"she is very clever and gentle,  and extremely pretty  as i mentioned before, her mien and her  expression continually remind me of my dear aunt","0.0"
"i must say also a few words to you, my dear cousin, of little darling  william","0.0"
"i wish you could see him  he is very tall of his age, with  sweet laughing blue eyes, dark eyelashes, and curling hair","1.0"
"when he  smiles, two little dimples appear on each cheek, which are rosy with  health","1.0"
"he has already had one or two little wives, but louisa biron  is his favourite, a pretty little girl of five years of age","0.0"
"now, dear victor, i dare say you wish to be indulged in a little  gossip concerning the good people of geneva","0.0"
"the pretty miss mansfield  has already received the congratulatory visits on her approaching  marriage with a young englishman, john melbourne, esq","1.0"
"her ugly  sister, manon, married m","1.0"
"duvillard, the rich banker, last autumn","1.0"
"your  favourite schoolfellow, louis manoir, has suffered several misfortunes  since the departure of clerval from geneva","1.0"
"but he has already  recovered his spirits, and is reported to be on the point of marrying a  lively pretty frenchwoman, madame tavernier","1.0"
"she is a widow, and much  older than manoir  but she is very much admired, and a favourite with  everybody","0.0"
"i have written myself into better spirits, dear cousin  but my anxiety  returns upon me as i conclude","0.0"
"write, dearest victor,  one line  one  word will be a blessing to us","1.0"
"ten thousand thanks to henry for his  kindness, his affection, and his many letters  we are sincerely  grateful","1.0"
"adieu","0.0"
"my cousin  take care of your self  and, i entreat  you, write","1.0"
"elizabeth lavenza","1.0"
"geneva, march 18, 17","0.0"
"dear, dear elizabeth","0.0"
"i exclaimed, when i had read her letter    i  will write instantly and relieve them from the anxiety they must feel","0.0"
"i wrote, and this exertion greatly fatigued me  but my convalescence  had commenced, and proceeded regularly","1.0"
"in another fortnight i was  able to leave my chamber","0.0"
"one of my first duties on my recovery was to introduce clerval to the  several professors of the university","1.0"
"in doing this, i underwent a  kind of rough usage, ill befitting the wounds that my mind had  sustained","1.0"
"ever since the fatal night, the end of my labours, and the  beginning of my misfortunes, i had conceived a violent antipathy even  to the name of natural philosophy","0.0"
"when i was otherwise quite restored  to health, the sight of a chemical instrument would renew all the agony  of my nervous symptoms","1.0"
"henry saw this, and had removed all my  apparatus from my view","0.0"
"he had also changed my apartment  for he  perceived that i had acquired a dislike for the room which had  previously been my laboratory","0.0"
"but these cares of clerval were made of  no avail when i visited the professors","1.0"
"m","0.0"
"waldman inflicted torture  when he praised, with kindness and warmth, the astonishing progress i  had made in the sciences","1.0"
"he soon perceived that i disliked the  subject  but not guessing the real cause, he attributed my feelings to  modesty, and changed the subject from my improvement, to the science  itself, with a desire, as i evidently saw, of drawing me out","1.0"
"what  could i do","0.0"
"he meant to please, and he tormented me","0.0"
"i felt as if he  had placed carefully, one by one, in my view those instruments which  were to be afterwards used in putting me to a slow and cruel death","0.0"
"i  writhed under his words, yet dared not exhibit the pain i felt","1.0"
"clerval, whose eyes and feelings were always quick in discerning the  sensations of others, declined the subject, alleging, in excuse, his  total ignorance  and the conversation took a more general turn","0.0"
"i  thanked my friend from my heart, but i did not speak","0.0"
"i saw plainly  that he was surprised, but he never attempted to draw my secret from  me  and although i loved him with a mixture of affection and reverence  that knew no bounds, yet i could never persuade myself to confide in  him that event which was so often present to my recollection, but which  i feared the detail to another would only impress more deeply","1.0"
"m","0.0"
"krempe was not equally docile  and in my condition at that time, of  almost insupportable sensitiveness, his harsh blunt encomiums gave me  even more pain than the benevolent approbation of m","0.0"
"waldman","0.0"
"d  n  the fellow","1.0"
"cried he   why, m","0.0"
"clerval, i assure you he has outstript  us all","1.0"
"ay, stare if you please  but it is nevertheless true","0.0"
"a  youngster who, but a few years ago, believed in cornelius agrippa as  firmly as in the gospel, has now set himself at the head of the  university  and if he is not soon pulled down, we shall all be out of  countenance","0.0"
"ay, ay,  continued he, observing my face expressive of  suffering,  m","1.0"
"frankenstein is modest  an excellent quality in a young  man","1.0"
"young men should be diffident of themselves, you know, m","1.0"
"clerval   i was myself when young  but that wears out in a very short  time","0.0"
"m","0.0"
"krempe had now commenced an eulogy on himself, which happily turned  the conversation from a subject that was so annoying to me","0.0"
"clerval had never sympathized in my tastes for natural science  and his  literary pursuits differed wholly from those which had occupied me","1.0"
"he  came to the university with the design of making himself complete  master of the oriental languages, and thus he should open a field for  the plan of life he had marked out for himself","1.0"
"resolved to pursue no  inglorious career, he turned his eyes toward the east, as affording  scope for his spirit of enterprise","1.0"
"the persian, arabic, and sanskrit  languages engaged his attention, and i was easily induced to enter on  the same studies","1.0"
"idleness had ever been irksome to me, and now that i  wished to fly from reflection, and hated my former studies, i felt  great relief in being the fellow pupil with my friend, and found not  only instruction but consolation in the works of the orientalists","1.0"
"i  did not, like him, attempt a critical knowledge of their dialects, for  i did not contemplate making any other use of them than temporary  amusement","1.0"
"i read merely to understand their meaning, and they well  repaid my labours","1.0"
"their melancholy is soothing, and their joy  elevating, to a degree i never experienced in studying the authors of  any other country","1.0"
"when you read their writings, life appears to  consist in a warm sun and a garden of roses,  in the smiles and frowns  of a fair enemy, and the fire that consumes your own heart","1.0"
"how  different from the manly and heroical poetry of greece and rome","1.0"
"summer passed away in these occupations, and my return to geneva was  fixed for the latter end of autumn  but being delayed by several  accidents, winter and snow arrived, the roads were deemed impassable,  and my journey was retarded until the ensuing spring","1.0"
"i felt this  delay very bitterly  for i longed to see my native town and my beloved  friends","1.0"
"my return had only been delayed so long, from an  unwillingness to leave clerval in a strange place, before he had become  acquainted with any of its inhabitants","0.0"
"the winter, however, was spent  cheerfully  and although the spring was uncommonly late, when it came  its beauty compensated for its dilatoriness","1.0"
"the month of may had already commenced, and i expected the letter daily  which was to fix the date of my departure, when henry proposed a  pedestrian tour in the environs of ingolstadt, that i might bid a  personal farewell to the country i had so long inhabited","0.0"
"i acceded  with pleasure to this proposition   i was fond of exercise, and clerval  had always been my favourite companion in the ramble of this nature  that i had taken among the scenes of my native country","1.0"
"we passed a fortnight in these perambulations   my health and spirits  had long been restored, and they gained additional strength from the  salubrious air i breathed, the natural incidents of our progress, and  the conversation of my friend","1.0"
"study had before secluded me from the  intercourse of my fellow creatures, and rendered me unsocial  but  clerval called forth the better feelings of my heart  he again taught  me to love the aspect of nature, and the cheerful faces of children","1.0"
"excellent friend","0.0"
"how sincerely you did love me, and endeavour to  elevate my mind until it was on a level with your own","1.0"
"a selfish  pursuit had cramped and narrowed me, until your gentleness and  affection warmed and opened my senses  i became the same happy creature  who, a few years ago, loved and beloved by all, had no sorrow or care","1.0"
"when happy, inanimate nature had the power of bestowing on me the most  delightful sensations","1.0"
"a serene sky and verdant fields filled me with  ecstasy","1.0"
"the present season was indeed divine  the flowers of spring  bloomed in the hedges, while those of summer were already in bud","1.0"
"i  was undisturbed by thoughts which during the preceding year had pressed  upon me, notwithstanding my endeavours to throw them off, with an  invincible burden","1.0"
"henry rejoiced in my gaiety, and sincerely sympathised in my feelings   he exerted himself to amuse me, while he expressed the sensations that  filled his soul","1.0"
"the resources of his mind on this occasion were truly  astonishing   his conversation was full of imagination  and very often,  in imitation of the persian and arabic writers, he invented tales of  wonderful fancy and passion","1.0"
"at other times he repeated my favourite  poems, or drew me out into arguments, which he supported with great  ingenuity","1.0"
"we returned to our college on a sunday afternoon   the  peasants were dancing, and every one we met appeared gay and happy","0.0"
"my  own spirits were high, and i bounded along with feelings of unbridled  joy and hilarity","1.0"
"chapter 7    on my return, i found the following letter from my father          my dear victor,     you have probably waited impatiently for a letter to fix the date of  your return to us  and i was at first tempted to write only a few  lines, merely mentioning the day on which i should expect you","0.0"
"but  that would be a cruel kindness, and i dare not do it","0.0"
"what would be  your surprise, my son, when you expected a happy and glad welcome, to  behold, on the contrary, tears and wretchedness","1.0"
"and how, victor, can  i relate our misfortune","0.0"
"absence cannot have rendered you callous to  our joys and griefs  and how shall i inflict pain on my long absent  son","1.0"
"i wish to prepare you for the woeful news, but i know it is  impossible  even now your eye skims over the page to seek the words  which are to convey to you the horrible tidings","1.0"
"william is dead","0.0"
"that sweet child, whose smiles delighted and warmed  my heart, who was so gentle, yet so gay","1.0"
"victor, he is murdered","1.0"
"i will not attempt to console you  but will simply relate the  circumstances of the transaction","0.0"
"last thursday (may 7th), i, my niece, and your two brothers, went to  walk in plainpalais","1.0"
"the evening was warm and serene, and we prolonged  our walk farther than usual","1.0"
"it was already dusk before we thought of  returning  and then we discovered that william and ernest, who had gone  on before, were not to be found","0.0"
"we accordingly rested on a seat until  they should return","1.0"
"presently ernest came, and enquired if we had seen  his brother  he said, that he had been playing with him, that william  had run away to hide himself, and that he vainly sought for him, and  afterwards waited for a long time, but that he did not return","1.0"
"this account rather alarmed us, and we continued to search for him  until night fell, when elizabeth conjectured that he might have  returned to the house","0.0"
"he was not there","0.0"
"we returned again, with  torches  for i could not rest, when i thought that my sweet boy had  lost himself, and was exposed to all the damps and dews of night   elizabeth also suffered extreme anguish","0.0"
"about five in the morning i  discovered my lovely boy, whom the night before i had seen blooming and  active in health, stretched on the grass livid and motionless  the  print of the murder's finger was on his neck","0.0"
"he was conveyed home, and the anguish that was visible in my  countenance betrayed the secret to elizabeth","0.0"
"she was very earnest to  see the corpse","0.0"
"at first i attempted to prevent her but she persisted,  and entering the room where it lay, hastily examined the neck of the  victim, and clasping her hands exclaimed, 'o god","0.0"
"i have murdered my  darling child","1.0"
"she fainted, and was restored with extreme difficulty","1.0"
"when she again  lived, it was only to weep and sigh","1.0"
"she told me, that that same  evening william had teased her to let him wear a very valuable  miniature that she possessed of your mother","0.0"
"this picture is gone, and  was doubtless the temptation which urged the murderer to the deed","1.0"
"we  have no trace of him at present, although our exertions to discover him  are unremitted  but they will not restore my beloved william","0.0"
"come, dearest victor  you alone can console elizabeth","1.0"
"she weeps  continually, and accuses herself unjustly as the cause of his death   her words pierce my heart","1.0"
"we are all unhappy  but will not that be an  additional motive for you, my son, to return and be our comforter","1.0"
"your dear mother","0.0"
"alas, victor","0.0"
"i now say, thank god she did not live  to witness the cruel, miserable death of her youngest darling","0.0"
"come, victor  not brooding thoughts of vengeance against the assassin,  but with feelings of peace and gentleness, that will heal, instead of  festering, the wounds of our minds","1.0"
"enter the house of mourning, my  friend, but with kindness and affection for those who love you, and not  with hatred for your enemies","1.0"
"your affectionate and afflicted father,                                 alphonse frankenstein","1.0"
"geneva, may 12th, 17","0.0"
"clerval, who had watched my countenance as i read this letter, was  surprised to observe the despair that succeeded the joy i at first  expressed on receiving new from my friends","1.0"
"i threw the letter on the  table, and covered my face with my hands","0.0"
"my dear frankenstein,  exclaimed henry, when he perceived me weep with  bitterness,  are you always to be unhappy","1.0"
"my dear friend, what has  happened","0.0"
"i motioned him to take up the letter, while i walked up and down the  room in the extremest agitation","0.0"
"tears also gushed from the eyes of  clerval, as he read the account of my misfortune","1.0"
"i can offer you no consolation, my friend,  said he   your disaster is  irreparable","0.0"
"what do you intend to do","1.0"
"to go instantly to geneva  come with me, henry, to order the horses","0.0"
"during our walk, clerval endeavoured to say a few words of consolation   he could only express his heartfelt sympathy","1.0"
"poor william","0.0"
"said he,   dear lovely child, he now sleeps with his angel mother","1.0"
"who that had  seen him bright and joyous in his young beauty, but must weep over his  untimely loss","1.0"
"to die so miserably  to feel the murderer's grasp","0.0"
"how  much more a murdered that could destroy radiant innocence","1.0"
"poor little  fellow","0.0"
"one only consolation have we  his friends mourn and weep, but  he is at rest","1.0"
"the pang is over, his sufferings are at an end for ever","1.0"
"a sod covers his gentle form, and he knows no pain","1.0"
"he can no longer  be a subject for pity  we must reserve that for his miserable  survivors","0.0"
"clerval spoke thus as we hurried through the streets  the words  impressed themselves on my mind and i remembered them afterwards in  solitude","1.0"
"but now, as soon as the horses arrived, i hurried into a  cabriolet, and bade farewell to my friend","0.0"
"my journey was very melancholy","1.0"
"at first i wished to hurry on, for i  longed to console and sympathise with my loved and sorrowing friends   but when i drew near my native town, i slackened my progress","1.0"
"i could  hardly sustain the multitude of feelings that crowded into my mind","0.0"
"i  passed through scenes familiar to my youth, but which i had not seen  for nearly six years","1.0"
"how altered every thing might be during that  time","0.0"
"one sudden and desolating change had taken place  but a thousand  little circumstances might have by degrees worked other alterations,  which, although they were done more tranquilly, might not be the less  decisive","0.0"
"fear overcame me  i dared no advance, dreading a thousand  nameless evils that made me tremble, although i was unable to define  them","0.0"
"i remained two days at lausanne, in this painful state of mind","1.0"
"i contemplated the lake   the waters were placid  all around was calm   and the snowy mountains, 'the palaces of nature,' were not changed","0.0"
"by  degrees the calm and heavenly scene restored me, and i continued my  journey towards geneva","1.0"
"the road ran by the side of the lake, which became narrower as i  approached my native town","0.0"
"i discovered more distinctly the black  sides of jura, and the bright summit of mont blanc","0.0"
"i wept like a  child","0.0"
"dear mountains","0.0"
"my own beautiful lake","1.0"
"how do you welcome your  wanderer","1.0"
"your summits are clear  the sky and lake are blue and  placid","1.0"
"is this to prognosticate peace, or to mock at my unhappiness","0.0"
"i fear, my friend, that i shall render myself tedious by dwelling on  these preliminary circumstances  but they were days of comparative  happiness, and i think of them with pleasure","0.0"
"my country, my beloved  country","1.0"
"who but a native can tell the delight i took in again  beholding thy streams, thy mountains, and, more than all, thy lovely  lake","1.0"
"yet, as i drew nearer home, grief and fear again overcame me","1.0"
"night  also closed around  and when i could hardly see the dark mountains, i  felt still more gloomily","1.0"
"the picture appeared a vast and dim scene of  evil, and i foresaw obscurely that i was destined to become the most  wretched of human beings","1.0"
"alas","0.0"
"i prophesied truly, and failed only  in one single circumstance, that in all the misery i imagined and  dreaded, i did not conceive the hundredth part of the anguish i was  destined to endure","0.0"
"it was completely dark when i arrived in the  environs of geneva  the gates of the town were already shut  and i was  obliged to pass the night at secheron, a village at the distance of  half a league from the city","0.0"
"the sky was serene  and, as i was unable  to rest, i resolved to visit the spot where my poor william had been  murdered","0.0"
"as i could not pass through the town, i was obliged to cross  the lake in a boat to arrive at plainpalais","0.0"
"during this short voyage  i saw the lightning playing on the summit of mont blanc in the most  beautiful figures","1.0"
"the storm appeared to approach rapidly, and, on  landing, i ascended a low hill, that i might observe its progress","0.0"
"it  advanced  the heavens were clouded, and i soon felt the rain coming  slowly in large drops, but its violence quickly increased","1.0"
"i quitted my seat, and walked on, although the darkness and storm  increased every minute, and the thunder burst with a terrific crash  over my head","1.0"
"it was echoed from saleve, the juras, and the alps of  savoy  vivid flashes of lightning dazzled my eyes, illuminating the  lake, making it appear like a vast sheet of fire  then for an instant  every thing seemed of a pitchy darkness, until the eye recovered itself  from the preceding flash","1.0"
"the storm, as is often the case in  switzerland, appeared at once in various parts of the heavens","0.0"
"the  most violent storm hung exactly north of the town, over the part of the  lake which lies between the promontory of belrive and the village of  copet","1.0"
"another storm enlightened jura with faint flashes  and another  darkened and sometimes disclosed the mole, a peaked mountain to the  east of the lake","1.0"
