"Text","Sentiment"
"145          man is his own star  and the soul that can      render an honest and a perfect man,      commands all light, all influence, all fate       nothing to him falls early or too late","0.0"
"our acts our angels are, or good or ill,      our fatal shadows that walk by us still","1.0"
"146                                                       cast the bantling on the rocks,        suckle him with the she wolf's teat         wintered with the hawk and fox,        power and speed be hands and feet","1.0"
"147     i read the other day some verses written by an eminent painter which  were original and not conventional","1.0"
"the soul always hears an  admonition in such lines, let the subject be what it may","1.0"
"the  sentiment they instill is of more value than any thought they may  contain","0.0"
"to believe your own thought, to believe that what is true for  you in your private heart is true for all men,  that is genius","1.0"
"148   speak your latent conviction, and it shall be the universal  sense  149  for the inmost in due time becomes the outmost,  and our  first thought is rendered back to us by the trumpets of the last  judgment","1.0"
"familiar as the voice of the mind is to each, the highest  merit we ascribe to moses, plato, 150  and milton 151  is, that they  set at naught books and traditions, and spoke not what men, but what  they thought","1.0"
"a man should learn to detect and watch that gleam of  light which flashes across his mind from within, more than the luster  of the firmament of bards and sages","1.0"
"yet he dismisses without notice  his thought, because it is his","1.0"
"in every work of genius we recognize  our own rejected thoughts  152  they come back to us with a certain  alienated majesty","1.0"
"great works of art have no more affecting lesson  for us than this","1.0"
"they teach us to abide by our spontaneous impression  with good humored inflexibility then most when 153  the whole cry of  voices is on the other side","1.0"
"else, to morrow a stranger will say with  masterly good sense precisely what we have thought and felt all the  time, and we shall be forced to take with shame our own opinion from  another","1.0"
"there is a time in every man's education when he arrives at the  conviction that envy is ignorance  that imitation is suicide  154   that he must take himself for better, for worse, as his portion  that  though the wide universe is full of good, no kernel of nourishing corn  can come to him but through his toil bestowed on that plot of ground  which is given to him to till","1.0"
"the power which resides in him is new  in nature, and none but he knows what that is which he can do, nor  does he know until he has tried","1.0"
"not for nothing one face, one  character, one fact, makes much impression on him, and another none","1.0"
"this sculpture in the memory is not without pre  stablished harmony","1.0"
"the eye was placed where one ray should fall, that it might testify of  that particular ray","0.0"
"we but half express ourselves, 155  and are  ashamed of that divine idea which each of us represents","1.0"
"it may be  safely trusted as proportionate and of good issues, so it be  faithfully imparted, but god will not have his work made manifest by  cowards","1.0"
"a man is relieved and gay when he has put his heart into his  work and done his best  but what he has said or done otherwise shall  give him no peace","1.0"
"it is a deliverance which does not deliver","0.0"
"in the  attempt his genius deserts him  no muse befriends  no invention, no  hope","0.0"
"trust thyself  156  every heart vibrates to that iron string","1.0"
"accept  the place the divine providence has found for you, the society of your  contemporaries, the connection of events","1.0"
"great men have always done  so, and confided themselves childlike to the genius of their age,  betraying their perception that the absolutely trustworthy was seated  at their heart, working through their hands, predominating in all  their being","1.0"
"and we are now men, and must accept in the highest mind  the same transcendent destiny  and not minors and invalids in a  protected corner, not cowards fleeing before a revolution, but guides,  redeemers, and benefactors, obeying the almighty effort, and advancing  on chaos 157  and the dark","1.0"
"what pretty oracles nature yields us on this text, in the face and  behavior of children, babes, and even brutes","1.0"
"that divided and rebel  mind, that distrust of a sentiment because our arithmetic has computed  the strength and means opposed to our purpose, these 158  have not","1.0"
"their mind being whole, their eye is as yet unconquered, and when we  look in their faces we are disconcerted","1.0"
"infancy conforms to nobody   all conform to it, so that one babe commonly makes four or five 159   out of the adults who prattle and play to it","1.0"
"so god has armed youth  and puberty and manhood no less with its own piquancy and charm, and  made it enviable and gracious and its claims not to be put by, if it  will stand by itself","0.0"
"do not think the youth has no force, because he  cannot speak to you and me","0.0"
"hark","0.0"
"in the next room his voice is  sufficiently clear and emphatic","1.0"
"it seems he knows how to speak to his  contemporaries","1.0"
"bashful or bold, then, he will know how to make us  seniors very unnecessary","1.0"
"the nonchalance 160  of boys who are sure of a dinner, and would  disdain as much as a lord to do or say aught to conciliate one, is the  healthy attitude of human nature","1.0"
"a boy is in the parlor what the pit  is in the playhouse  161  independent, irresponsible, looking out from  his corner on such people and facts as pass by, he tries and sentences  them on their merits, in the swift, summary way of boys, as good, bad,  interesting, silly, eloquent, troublesome","0.0"
"he cumbers himself never  about consequences about interests  he gives an independent, genuine  verdict","0.0"
"you must court him  he does not court you","1.0"
"but the man is, as  it were, clapped into jail by his consciousness","1.0"
"as soon as he has  once acted or spoken with    clat  162  he is a committed person,  watched by the sympathy or the hatred of hundreds, whose affections  must now enter into his account","1.0"
"there is no lethe 163  for this","1.0"
"ah,  that he could pass again into his neutrality","0.0"
"who 164  can thus avoid  all pledges, and having observed, observe again from the same  unaffected, unbiased, unbribable, unaffrighted innocence, must always  be formidable","1.0"
"he would utter opinions on all passing affairs, which  being seen to be not private, but necessary, would sink like darts  into the ear of men, and put them in fear","0.0"
"these are the voices which we hear in solitude, but they grow faint  and inaudible as we enter into the world","1.0"
"society everywhere is in  conspiracy against the manhood of every one of its members","1.0"
"society is  a joint stock company, in which the members agree, for the better  securing of his bread to each shareholder, to surrender the liberty  and culture of the eater","1.0"
"the virtue in most request is conformity","1.0"
"self reliance is its aversion","1.0"
"it loves not realities and creators,  but names and customs","0.0"
"whoso would be a man must be a nonconformist","1.0"
"165  he who would gather  immortal palms must not be hindered by the name of goodness, but must  explore if it be goodness","1.0"
"166  nothing is at last sacred but the  integrity of your own mind","0.0"
"absolve you to yourself, and you shall  have the suffrage 167  of the world","1.0"
"i remember an answer which when  quite young i was prompted to make to a valued adviser, who was wont  to importune me with the dear old doctrines of the church","0.0"
"on my  saying, what have i to do with the sacredness of traditions, if i live  wholly from within","0.0"
"my friend suggested   but these impulses may be  from below, not from above","0.0"
"i replied   they do not seem to me to be  such  but if i am the devil's child, i will live then from the devil","0.0"
"no law can be sacred to me but that of my nature","0.0"
"good and bad are but  names very readily transferable to that or this  168  the only right  is what is after my constitution, the only wrong what is against it","0.0"
"a  man is to carry himself in the presence of all opposition, as if  everything were titular and ephemeral but he","0.0"
"i am ashamed to think  how easily we capitulate to badges and names, to large societies and  dead institutions","1.0"
"every decent and well spoken individual affects and  sways me more than is right","1.0"
"i ought to go upright and vital, and  speak the rude truth in all ways","1.0"
"if malice and vanity wear the coat  of philanthropy, shall that pass","0.0"
"if an angry bigot assumes this  bountiful cause of abolition, and comes to me with his last news from  barbadoes, 169  why should i not say to him   go love thy infant  love  thy wood chopper  be good natured and modest  have that grace  and  never varnish your hard, uncharitable ambition with this incredible  tenderness for black folk a thousand miles off","1.0"
"thy love afar is  spite at home","1.0"
"rough and graceless would be such greeting, but truth  is handsomer than the affectation of love","0.0"
"your goodness must have  some edge to it,  else it is none","1.0"
"the doctrine of hatred must be  preached as the counteraction of the doctrine of love when that pules  and whines","1.0"
"i shun father and mother and wife and brother, when my  genius calls me","0.0"
"i would write on the lintels of the door post,   whim","0.0"
"170  i hope it is somewhat better than whim at last, but we  cannot spend the day in explanation","1.0"
"expect me not to show cause why i  seek or why i exclude company","0.0"
"then, again, do not tell me, as a good  man did to day, of my obligation to put all poor men in good  situations","0.0"
"are they  my  poor","0.0"
"i tell thee, thou foolish  philanthropist, that i grudge the dollar, the dime, the cent, i give  to such men as do not belong to me and to whom i do not belong","0.0"
"there  is a class of persons to whom by all spiritual affinity i am bought  and sold  for them i will go to prison, if need be  but your  miscellaneous popular charities  the education at college of fools   the building of meeting houses to the vain end to which many now  stand  alms to sots  and the thousand fold relief societies   though i  confess with shame i sometimes succumb and give the dollar, it is a  wicked dollar which by and by i shall have the manhood to withhold","1.0"
"virtues are, in the popular estimate, rather the exception than the  rule","1.0"
"there is the man  and  his virtues","1.0"
"men do what is called a good  action, as some piece of courage or charity, much as they would pay a  fine in expiation of daily non appearance on parade","1.0"
"their works are  done as an apology or extenuation of their living in the world,  as  invalids and the insane pay a high board","1.0"
"their virtues are penances","1.0"
"i do not wish to expiate, but to live","1.0"
"my life is for itself and not  for a spectacle","0.0"
"i much prefer that it should be of a lower strain, so  it be genuine and equal, than that it should be glittering and  unsteady","1.0"
"i wish it to be sound and sweet, and not to need diet and  bleeding","1.0"
"171  i ask primary evidence that you are a man, and refuse  this appeal from the man to his actions","1.0"
"i know that for myself it  makes no difference whether i do or forbear those actions which are  reckoned excellent","1.0"
"i cannot consent to pay for a privilege where i  have intrinsic right","1.0"
"few and mean as my gifts may be, i actually am,  and do not need for my own assurance or the assurance of my fellows  any secondary testimony","1.0"
"what i must do is all that concerns me, not what the people think","1.0"
"this rule, equally arduous in actual and in intellectual life, may  serve for the whole distinction between greatness and meanness","0.0"
"it is  the harder, because you will always find those who think they know  what is your duty better than you know it","1.0"
"it is easy in the world to  live after the world's opinion  it is easy in solitude to live after  our own  but the great man is he who in the midst of the crowd keeps  with perfect sweetness the independence of solitude","1.0"
"172     the objection to conforming to usages that have become dead to you is,  that it scatters your force","1.0"
"it loses your time and blurs the  impression of your character","1.0"
"if you maintain a dead church,  contribute to a dead bible society, vote with a great party either for  the government or against it, spread your table like base  housekeepers,  under all these screens i have difficulty to detect the  precise 173  man you are","1.0"
"and, of course, so much force is withdrawn  from your proper life","1.0"
"but do your work, and i shall know you","0.0"
"174  do  your work, and you shall reinforce yourself","1.0"
"a man must consider what  a blindman's buff is this game of conformity","1.0"
"if i know your sect, i  anticipate your argument","1.0"
"i hear a preacher announce for his text and  topic the expediency of one of the institutions of his church","1.0"
"do i  not know beforehand that not possibly can he say a new and spontaneous  word","0.0"
"do i not know that, with 175  all this ostentation of examining  the grounds of the institution, he will do no such thing","0.0"
"do i not  know that he is pledged to himself not to look but at one side,  the  permitted side, not as a man, but as a parish minister","1.0"
"he is a  retained attorney, and these airs of the bench 176  are the emptiest  affectation","1.0"
"well, most men have bound their eyes with one or another  handkerchief, 177  and attached themselves to some one of these  communities of opinion","1.0"
"178  this conformity makes them not false in a  few particulars, authors of a few lies, but false in all particulars","1.0"
"their every truth is not quite true","0.0"
"their two is not the real two,  their four not the real four  so that every word they say chagrins us,  and we know not where to begin to set them right","0.0"
"meantime nature is  not slow to equip us in the prison uniform of the party to which we  adhere","0.0"
"we come to wear one cut of face and figure, and acquire by  degrees the gentlest asinine expression","1.0"
"there is a mortifying  experience in particular which does not fail to wreak itself also in  the general history  i mean  the foolish face of praise,  the forced  smile which we put on in company where we do not feel at ease in  answer to conversation which does not interest us","0.0"
"the muscles, not  spontaneously moved, but moved by a low usurping willfulness, grow  tight about the outline of the face with the most disagreeable  sensation","1.0"
"for nonconformity the world whips you with its displeasure","1.0"
"179  and  therefore a man must know how to estimate a sour face","1.0"
"the bystanders  look askance on him in the public street or in the friend's parlor","1.0"
"if  this aversation had its origin in contempt and resistance like his  own, he might well go home with a sad countenance  but the sour faces  of the multitude, like their sweet faces, have no deep cause, but are  put on and off as the wind blows and a newspaper directs","0.0"
"180  yet is  the discontent of the multitude more formidable than that of the  senate and the college","1.0"
"it is easy enough for a firm man who knows the  world to brook the rage of the cultivated classes","1.0"
"their rage is  decorous and prudent, for they are timid as being very vulnerable  themselves","1.0"
"but when to their feminine rage the indignation of the  people is added, when the ignorant and the poor are aroused, when the  unintelligent brute force that lies at the bottom of society is made  to growl and mow, it needs the habit of magnanimity and religion to  treat it godlike as a trifle of no concernment","1.0"
"the other terror 181  that scares us from self trust is our  consistency  182  a reverence for our past act or word, because the  eyes of others have no other data for computing our orbit 183  than  our past acts, and we are loth to disappoint them","1.0"
"but why should you keep your head over your shoulder","0.0"
"why drag about  this corpse of your memory, lest you contradict somewhat 184  you have  stated in this or that public place","1.0"
"suppose you should contradict  yourself  what then","1.0"
"it seems to be a rule of wisdom never to rely on  your memory alone, scarcely even in acts of pure memory, but to bring  the past for judgment into the thousand eyed present, and live ever in  a new day","1.0"
"in your metaphysics you have denied personality to the  deity  yet when the devout motions of the soul come, yield to them  heart and life, though they should clothe god with shape and color","1.0"
"leave your theory, as joseph his coat in the hand of the harlot, and  flee","1.0"
"185     a foolish consistency is the hobgoblin of little minds, adored by  little statesmen and philosophers and divines","0.0"
"with consistency a  great soul has simply nothing to do","1.0"
"he may as well concern himself  with the shadow on the wall","1.0"
"speak what you think now in hard words,  and to morrow speak what to morrow thinks in hard words again, though  it contradict everything you said to day","1.0"
"ah, so you shall be sure  to be misunderstood","0.0"
"is it so bad, then, to be misunderstood","0.0"
"pythagoras 186  was misunderstood, and socrates, 187  and jesus, and  luther, 188  and copernicus, 189  and galileo, 190  and newton, 191   and every pure and wise spirit that ever took flesh","1.0"
"to be great is to  be misunderstood","1.0"
"i suppose no man can violate his nature","1.0"
"all the sallies of his will  are rounded in by the law of his being, as the inequalities of  andes 192  and himmaleh 193  are insignificant in the curve of the  sphere","1.0"
"nor does it matter how you gauge and try him","1.0"
"a character is  like an acrostic or alexandrian stanza  194   read it forward,  backward, or across, it still spells the same thing","1.0"
"in this pleasing,  contrite wood life which god allows me, let me record day by day my  honest thought without prospect or retrospect, and, i cannot doubt, it  will be found symmetrical, though i mean it not, and see it not","0.0"
"my  book should smell of pines and resound with the hum of insects","1.0"
"the  swallow over my window should interweave that thread or straw he  carries in his bill into my web also","1.0"
"we pass for what we are","0.0"
"character teaches above our wills","1.0"
"men imagine that they communicate  their virtue or vice only by overt actions, and do not see that virtue  or vice emit a breath every moment","0.0"
"there will be an agreement in whatever variety of actions, so they be  each honest and natural in their hour","1.0"
"for of one will, the actions  will be harmonious, however unlike they seem","1.0"
"these varieties are lost  sight of at a little distance, at a little height of thought","0.0"
"one  tendency unites them all","1.0"
"the voyage of the best ship is a zigzag line  of a hundred tacks","1.0"
"195  see the line from a sufficient distance, and  it straightens itself to the average tendency","1.0"
"your genuine action  will explain itself, and will explain your other genuine actions","0.0"
"your  conformity explains nothing","0.0"
"act singly, and what you have already  done singly will justify you now","0.0"
"greatness appeals to the future","0.0"
"if  i can be firm enough to day to do right, and scorn eyes, 196  i must  have done so much right before as to defend me now","1.0"
"be it how it will,  do right now","1.0"
"always scorn appearances, and you always may","1.0"
"the force  of character is cumulative","0.0"
"all the foregone days of virtue work their  health into this","1.0"
"what makes the majesty of the heroes of the senate  and the field, which so fills the imagination","1.0"
"the consciousness of a  train of great days and victories behind","1.0"
"they shed an united light on  the advancing actor","1.0"
"he is attended as by a visible escort of angels","1.0"
"that is it which throws thunder into chatham's 197  voice, and dignity  into washington's port, and america into adams's 198  eye","1.0"
"honor is  venerable to us because it is no ephemeris","1.0"
"it is always ancient  virtue","1.0"
"we worship it to day because it is not of to day","1.0"
"we love it  and pay it homage, because it is not a trap for our love and homage,  but is self dependent, self derived, and therefore of an old  immaculate pedigree, even if shown in a young person","1.0"
"i hope in these days we have heard the last of conformity and  consistency","0.0"
"let the words be gazetted and ridiculous henceforward","1.0"
"instead of the gong for dinner, let us hear a whistle from the  spartan 199  fife","0.0"
"let us never bow and apologize more","1.0"
"a great man is  coming to eat at my house","1.0"
"i do not wish to please him  i wish that he  should wish to please me","0.0"
"i will stand here for humanity, and though i  would make it kind, i would make it true","1.0"
"let us affront and reprimand  the smooth mediocrity and squalid contentment of the times, and hurl  in the face of custom, and trade, and office, the fact which is the  upshot of all history, that there is a great responsible thinker and  actor working wherever a man works  that a true man belongs to no  other time or place, but is the center of things","1.0"
"where he is, there  is nature","1.0"
"he measures you, and all men, and all events","1.0"
"ordinarily,  everybody in society reminds us of somewhat else, or of some other  person","1.0"
"character, reality, reminds you of nothing else  it takes  place of the whole creation","1.0"
"the man must be so much, that he must  make all circumstances indifferent","0.0"
"every true man is a cause, a  country, and an age  requires infinite spaces and numbers and time  fully to accomplish his design   and posterity seem to follow his  steps as a train of clients","1.0"
"a man c  sar 200  is born, and for ages  after we have a roman empire","1.0"
"christ is born, and millions of minds  so grow and cleave to his genius, that he is confounded with virtue  and the possible of man","0.0"
"an institution is the lengthened shadow of  one man  as monachism, of the hermit antony  201  the reformation, of  luther  quakerism, of fox  202  methodism, of wesley  203  abolition,  of clarkson","1.0"
"204  scipio, 205  milton called  the height of rome   and  all history resolves itself very easily into the biography of a few  stout and earnest persons","1.0"
"let a man then know his worth, and keep things under his feet","1.0"
"let him  not peep or steal, or skulk up and down with the air of a charity boy,  a bastard, or an interloper, in the world which exists for him","1.0"
"but  the man in the street, finding no worth in himself which corresponds  to the force which built a tower or sculptured a marble god, feels  poor when he looks on these","0.0"
"to him a palace, a statue, a costly book,  have an alien and forbidding air, much like a gay equipage, and seem  to say like that,  who are you, sir","1.0"
"yet they all are his, suitors  for his notice, petitioners to his faculties that they will come out  and take possession","1.0"
"the picture waits for my verdict  it is not to  command me, but i am to settle its claims to praise","0.0"
"that popular  fable of the sot who was picked up dead drunk in the street, carried  to the duke's house, washed and dressed and laid in the duke's bed,  and, on his waking, treated with all obsequious ceremony like the  duke, and assured that he had been insane, 206  owes its popularity to  the fact that it symbolizes so well the state of man, who is in the  world a sort of sot, but now and then wakes up, exercises his reason,  and finds himself a true prince","1.0"
"our reading is mendicant and sycophantic","1.0"
"in history, our imagination  plays us false","1.0"
"kingdom and lordship, power and estate, are a gaudier  vocabulary than private john and edward in a small house and common  day's work  but the things of life are the same to both  the sum total  of both is the same","1.0"
"why all this deference to alfred, 207  and  scanderbeg, 208  and gustavus","1.0"
"209  suppose they were virtuous  did  they wear out virtue","0.0"
"as great a stake depends on your private act  to day, as followed their public and renowned steps","1.0"
"when private men  shall act with original views, the luster will be transferred from the  actions of kings to those of gentlemen","0.0"
"the world has been instructed by its kings, who have so magnetized the  eyes of nations","1.0"
"it has been taught by this colossal symbol the mutual  reverence that is due from man to man","1.0"
"the joyful loyalty with which  men have everywhere suffered the king, the noble, or the great  proprietor to walk among them by a law of his own, make his own scale  of men and things, and reverse theirs, pay for benefits not with money  but with honor, and represent the law in his person, was the  hieroglyphic 210  by which they obscurely signified their  consciousness of their own right and comeliness, the right of every  man","0.0"
"the magnetism which all original action exerts is explained when we  inquire the reason of self trust","1.0"
"who is the trustee","1.0"
"what is the  aboriginal self, on which a universal reliance may be grounded","1.0"
"what  is the nature and power of that science baffling star, without  parallax, 211  without calculable elements, which shoots a ray of  beauty even into trivial and impure actions, if the least mark of  independence appear","1.0"
"the inquiry leads us to that source, at once the  essence of genius, of virtue, and of life, which we call spontaneity  or instinct","1.0"
"we denote this primary wisdom as intuition, whilst all  later teachings are tuitions","1.0"
"in that deep force, the last fact behind  which analysis cannot go, all things find their common origin","0.0"
"for the  sense of being which in calm hours rises, we know not how, in the  soul, is not diverse from things, from space, from light, from time,  from man, but one with them, and proceeds obviously from the same  source whence their life and being also proceed","1.0"
"we first share the  life by which things exist, and afterwards see them as appearances in  nature, and forget that we have shared their cause","1.0"
"here is the  fountain of action and of thought","1.0"
"here are the lungs of that  inspiration which giveth man wisdom, and which cannot be denied  without impiety and atheism","1.0"
"we lie in the lap of immense  intelligence, which makes us receivers of its truth and organs of its  activity","1.0"
"when we discern justice, when we discern truth, we do  nothing of ourselves, but allow a passage to its beams","0.0"
"if we ask  whence this comes, if we seek to pry into the soul that causes, all  philosophy is at fault","0.0"
"its presence or its absence is all we can  affirm","1.0"
"every man discriminates between the voluntary acts of his  mind, and his involuntary perceptions, and knows that to his  involuntary perceptions a perfect faith is due","1.0"
"he may err in the  expression of them, but he knows that these things are so, like day  and night, not to be disputed","1.0"
"my willful actions and acquisitions are  but roving   the idlest reverie, the faintest native emotion, command  my curiosity and respect","1.0"
"thoughtless people contradict as readily the  statement of perceptions as of opinions, or rather much more readily   for, they do not distinguish between perception and notion","0.0"
"they fancy  that i choose to see this or that thing","0.0"
"but perception is not  whimsical, it is fatal","0.0"
"if i see a trait, my children will see it  after me, and in course of time, all mankind,  although it may chance  that no one has seen it before me","1.0"
"for my perception of it is as much  a fact as the sun","1.0"
"the relations of the soul to the divine spirit are so pure, that it is  profane to seek to interpose helps","1.0"
"it must be that when god speaketh  he should communicate, not one thing, but all things  should fill the  world with his voice  should scatter forth light, nature, time, souls,  from the center of the present thought  and new date and new create  the whole","1.0"
"whenever a mind is simple, and receives a divine wisdom,  old things pass away,  means, teachers, texts, temples, fall  it lives  now, and absorbs past and future into the present hour","1.0"
"all things are  made sacred by relation to it,  one as much as another","0.0"
"all things  are dissolved to their center by their cause, and, in the universal  miracle, petty and particular miracles disappear","1.0"
"if, therefore, a man  claims to know and speak of god, and carries you backward to the  phraseology of some old moldered nation in another country, in another  world, believe him not","0.0"
"is the acorn better than the oak which is its  fullness and completion","1.0"
"is the parent better than the child into whom  he has cast his ripened being","1.0"
"212  whence, then, this worship of the  past","1.0"
"213  the centuries are conspirators against the sanity and  authority of the soul","1.0"
"time and space are but physiological colors  which the eye makes, but the soul is light  where it is, is day  where  it was, is night  and history is an impertinence and an injury, if it  be anything more than a cheerful apologue or parable of my being and  becoming","1.0"
"man is timid and apologetic  he is no longer upright  he dares not say   i think,   i am,  but quotes some saint or sage","1.0"
"he is ashamed before  the blade of grass or the blowing rose","0.0"
"these roses under my window  make no reference to former roses or to better ones  they are for what  they are  they exist with god to day","0.0"
"there is no time to them","0.0"
"there  is simply the rose  it is perfect in every moment of its existence","0.0"
"before a leaf bud has burst, its whole life acts  in the full blown  flower there is no more  in the leafless root there is no less","1.0"
"its  nature is satisfied, and it satisfies nature, in all moments alike","1.0"
"but man postpones, or remembers  he does not live in the present, but  with a reverted eye laments the past, or, heedless of the riches that  surround him, stands on tiptoe to foresee the future","0.0"
"he cannot be  happy and strong until he too lives with nature in the present, above  time","1.0"
"this should be plain enough","0.0"
"yet see what strong intellects dare not  yet hear god himself, unless he speak the phraseology of i know not  what david, or jeremiah, or paul","0.0"
"we shall not always set so great a  price on a few texts, on a few lives","0.0"
"214  we are like children who  repeat by rote the sentences of grandames and tutors, and, as they  grow older, of the men and talents and characters they chance to  see,  painfully recollecting the exact words they spoke  afterwards,  when they come into the point of view which those had who uttered  those saying, they understand them, and are willing to let the words  go  for, at any time, they can use words as good when occasion comes","1.0"
"if we live truly, we shall see truly","0.0"
"it is as easy for the strong man  to be strong, as it is for the weak to be weak","0.0"
"when we have new  perception, we shall gladly disburden the memory of its hoarded  treasures as old rubbish","1.0"
"when a man lives with god, his voice shall  be as sweet as the murmur of the brook and the rustle of the corn","1.0"
"and now at last the highest truth on this subject remains unsaid   probably cannot be said  for all that we say is the far off  remembering of the intuition","0.0"
"that thought, by what i can now nearest  approach to say it, is this","1.0"
"when good is near you, when you have  life in yourself, it is not by any known or accustomed way  you shall  not discern the footprints of any other  you shall not see the face of  man  you shall not hear any name   the way, the thought, the good,  shall be wholly strange and new","0.0"
"it shall exclude example and  experience","1.0"
"you take the way from man, not to man","1.0"
"all persons that  ever existed are its forgotten ministers","1.0"
"fear and hope are alike  beneath it","1.0"
"there is somewhat low even in hope","0.0"
"in the hour of vision,  there is nothing that can be called gratitude, nor properly joy","0.0"
"the  soul raised over passion beholds identity and eternal causation,  perceives the self existence of truth and right, and calms itself with  knowing that all things go well","1.0"
"vast spaces of nature, the atlantic  ocean, the south sea,  long intervals of time, years, centuries,  are  of no account","1.0"
"this which i think and feel underlay every former state  of life and circumstances, as it does underlie my present, and what is  called life, and what is called death","1.0"
"life only avails, not the having lived","1.0"
"power ceases in the instant of  repose  it resides in the moment of transition from a past to a new  state, in the shooting of the gulf, in the darting to an aim","1.0"
"this one  fact the world hates, that the soul  becomes   for that forever  degrades the past, turns all riches to poverty, all reputation to  shame, confounds the saint with the rogue, shoves jesus and judas 215   equally aside","0.0"
"why, then, do we prate of self reliance","0.0"
"inasmuch as  the soul is present, there will be power not confident but agent","1.0"
"216   to talk of reliance is a poor external way of speaking","1.0"
"speak rather  of that which relies, because it works and is","1.0"
"who has more obedience  than i masters me, though he should not raise his finger","0.0"
"round him i  must revolve by the gravitation of spirits","1.0"
"we fancy it rhetoric, when  we speak of eminent virtue","0.0"
"we do not yet see that virtue is height,  and that a man or a company of men, plastic and permeable to  principles, by the law of nature must overpower and ride all cities,  nations, kings, rich men, poets, who are not","1.0"
"this is the ultimate fact which we so quickly reach on this, as on  every topic, the resolution of all into the ever blessed one","0.0"
"self existence is the attribute of the supreme cause, and it  constitutes the measure of good by the degree in which it enters into  all lower forms","1.0"
"all things real are so by so much virtue as they  contain","0.0"
"commerce, husbandry, hunting, whaling, war eloquence,  personal weight, are somewhat, and engage my respect as examples of  its presence and impure action","1.0"
"i see the same law working in nature  for conservation and growth","1.0"
"power is in nature the essential measure  of right","1.0"
"nature suffers nothing to remain in her kingdoms which  cannot help itself","1.0"
"the genesis and maturation of a planet, its poise  and orbit, the bended tree recovering itself from the strong wind, the  vital resources of every animal and vegetable, are demonstrations of  the self sufficing, and therefore self relying soul","0.0"
"thus all concentrates  let us not rove  let us sit at home with the  cause","0.0"
"let us stun and astonish the intruding rabble of men and books  and institutions, by a simple declaration of the divine fact","1.0"
"bid the  invaders take the shoes from off their feet, for god is here  within","0.0"
"217  let our simplicity judge them, and our docility to our  own law demonstrate the poverty of nature and fortune beside our  native riches","1.0"
"but now we are a mob","1.0"
"man does not stand in awe of man, nor is his  genius admonished to stay at home to put itself in communication with  the internal ocean, but it goes abroad to beg a cup of water of the  urns of other men","1.0"
"we must go alone","1.0"
"i like the silent church before  the service begins, better than any preaching","0.0"
"how far off, how cool,  how chaste the persons look, begirt each one with a precinct or  sanctuary","1.0"
"so let us always sit","0.0"
"why should we assume the faults of  our friend, or wife, or father, or child, because they sit around our  hearth, or are said to have the same blood","1.0"
"all men have my blood, and  i have all men's","0.0"
"218  not for that will i adopt their petulance or  folly, even to the extent of being ashamed of it","1.0"
"but your isolation  must not be mechanical, but spiritual, that is, must be elevation","1.0"
"at  times the whole world seems to be in conspiracy to importune you with  emphatic trifles","1.0"
"friend, client, child, sickness, fear, want,  charity, all knock at once at thy closet door, and say,  come out unto  us","0.0"
"but keep thy state  come not into their confusion","1.0"
"the power men  possess to annoy men, i give them by a weak curiosity","0.0"
"no man can  come near me but through my act","0.0"
"what we love that we have, but by  desire we bereave ourselves of the love","1.0"
"if we cannot at once rise to the sanctities of obedience and faith,  let us at least resist our temptations  let us enter into the state of  war, and wake thor and woden, 219  courage and constancy, in our saxon  breasts","1.0"
"this is to be done in our smooth times by speaking the truth","1.0"
"check this lying hospitality and lying affection","1.0"
"live no longer to  the expectation of these deceived and deceiving people with whom we  converse","1.0"
"say to them, o father, o mother, o wife, o brother, o  friend, i have lived with you after appearances hitherto","1.0"
"henceforward  i am the truth's","1.0"
"be it known unto you that henceforward i obey no law  less than the eternal law","1.0"
"i will have no covenants but  proximities","0.0"
"220  i shall endeavor to nourish my parents, to support  my family, to be the chaste husband of one wife,  but these relations  i must fill after a new and unprecedented way","1.0"
"i appeal from your  customs","1.0"
"i must be myself","1.0"
"i cannot break myself any longer for you,  or you","1.0"
"221  if you can love me for what i am, we shall be the  happier","1.0"
"if you cannot, i will still seek to deserve that you should","0.0"
"i will not hide my tastes or aversions","0.0"
"i will so trust that what is  deep is holy, that i will do strongly before the sun and moon whatever  inly rejoices me, and the heart appoints","0.0"
"if you are noble, i will  love you  if you are not, i will not hurt you and myself by  hypocritical attentions","0.0"
"if you are true, but not in the same truth  with me, cleave to your companions  i will seek my own","0.0"
"i do this not  selfishly, but humbly and truly","1.0"
"it is alike your interest, and mine,  and all men's however long we have dwelt in lies, to live in truth","1.0"
"does this sound harsh to day","0.0"
"you will soon love what is dictated by  your nature as well as mine, and, if we follow the truth, it will  bring us out safe at last","1.0"
"222  but so may you give these friends  pain","0.0"
"yes, but i cannot sell my liberty and my power, to save their  sensibility","1.0"
"besides, all persons have their moments of reason, when  they look out into the region of absolute truth  then will they  justify me, and do the same thing","1.0"
"the populace think that your rejection of popular standards is a  rejection of all standard, and mere antinomianism  223  and the bold  sensualist will use the name of philosophy to gild his crimes","1.0"
"but the  law of consciousness abides","1.0"
"there are two confessionals, in one or  the other of which we must be shriven","1.0"
"you may fulfill your round of  duties by clearing yourself in the  direct , or in the  reflex  way","1.0"
"consider whether you have satisfied your relations to father, mother,  cousin, neighbor, town, cat, and dog  whether any of these can upbraid  you","1.0"
"but i may also neglect this reflex standard, and absolve me to  myself","1.0"
