"INDEX","WORD","DEFINITION","X","Y"
"424","睡","/to sleep/to lie down/","2.4760885185965531","9.0327811759010483"
"425","唯一","/only/sole/","0.6891077656815725","0.75443426022555082"
"426","回去","/to return/to go back/","-5.1554103978689962","3.8871735338598117"
"427","人们","/people/","2.328694784921439","-0.086014814694365782"
"428","晚","/evening/night/late/","1.5513047616521278","2.1277926493698689"
"429","该死","/Damn it!/damned/wretched/","-10.836998112004068","1.6423379456299854"
"430","闭","/to close/to stop up/to shut/to obstruct/","1.8595878579741265","5.4445860575982561"
"431","选择","/to select/to pick/choice/option/alternative/","-2.4311721454330808","-3.7866509852889103"
"432","坏","/bad/spoiled/broken/to break down/(suffix) to the utmost/","1.0761265761403414","4.7785906915884251"
"433","原因","/cause/origin/root cause/reason/CL:個|个[ge4]/","1.8450536454184754","-8.1731472817758561"
"434","下去","/to go down/to descend/to go on/to continue/(of a servant) to withdraw/","-6.1581870142378463","0.10064826687818616"
"435","受","/to receive/to accept/to suffer/subjected to/to bear/to stand/pleasant/(passive marker)/","-1.726457757570566","9.0937303284082223"
"436","连","/surname Lian/","1.0233241995761857","9.0320681795219251"
"437","好好","/well/carefully/nicely/properly/","-7.8358028630913976","7.4163780476360275"
"438","全","/surname Quan/","7.5413709227189978","7.2804110658546568"
"439","确实","/indeed/really/reliable/real/true/","-6.4902871374974476","6.8841104470448107"
"440","挺","/straight/erect/to stick out (a part of the body)/to (physically) straighten up/to support/to withstand/outstanding/(coll.) quite/very/classifier for machine guns/","1.0263714665460653","8.6495555906219899"
"441","此","/this/these/","7.6152202126768644","-3.7435451152352668"
"442","水","/surname Shui/","6.968703138567145","2.6059278164279571"
"443","混蛋","/scoundrel/bastard/hoodlum/wretch/","-8.182882032029001","0.28663077249538166"
"444","杯","/cup/trophy cup/classifier for certain containers of liquids: glass, cup/","5.1687021152981751","-0.356663469048209"
"445","保证","/guarantee/to guarantee/to ensure/to safeguard/to pledge/CL:個|个[ge4]/","-3.2477949070609462","-3.2023505865611783"
"446","学校","/school/CL:所[suo3]/","-2.9450007937118241","-9.1437708560467446"
"447","卖","/to sell/to betray/to spare no effort/to show off or flaunt/","1.3560181290427642","5.8356271906505732"
"448","信","/letter/mail/CL:封[feng1]/to trust/to believe/to profess faith in/truthful/confidence/trust/at will/at random/","8.1196521354619957","2.9678238828335735"
"449","接受","/to accept/to receive/","-0.71357532626437359","2.475376820719406"
"450","改变","/to change/to alter/to transform/","-2.6655990562129341","-3.9203720614073196"
"451","舞","/to dance/to wield/to brandish/","6.5042754723442133","1.8639855378807466"
"452","看来","/apparently/it seems that/","-6.9588559731624464","5.5251232330051039"
"453","高","/surname Gao/","6.9660742034459737","4.5421029611505359"
"454","麻烦","/inconvenient/troublesome/annoying/to trouble or bother sb/to put sb to trouble/","-8.6148152624937708","-9.4087288907615747"
"455","出现","/to appear/to arise/to emerge/to show up/","-1.9169570767348474","-3.3000426263694158"
"456","打算","/to plan/to intend/to calculate/plan/intention/calculation/CL:個|个[ge4]/","-7.9175472661287039","8.2315296808717786"
"457","电影","/movie/film/CL:部[bu4],片[pian4],幕[mu4],場|场[chang3]/","-4.720275352019244","-9.2760969118250127"
"458","试","/to test/to try/experiment/examination/test/","1.6933840285777046","5.3846851970032716"
"459","身上","/on the body/at hand/among/","-0.33829009862178117","-0.60651858984390128"
"460","房间","/room/CL:間|间[jian1],個|个[ge4]/","-6.9235853602765225","-3.1505513275331483"
"461","美","/the Americas/abbr. for 美洲[Mei3 zhou1]/USA/abbr. for 美國|美国[Mei3 guo2]/","8.9915625459216422","3.6764168954748668"
"462","不管","/no matter (what, how)/regardless of/no matter/","-4.4368822380141992","7.8839218712552661"
"463","书","/abbr. for 書經|书经[Shu1 jing1]/","-5.8095638396553761","-9.8528577778621891"
"464","特别","/especially/special/particular/unusual/","1.0629016930222546","0.6952223902436373"
"465","注意","/to take note of/to pay attention to/","-1.3704064600469317","1.6630125485806608"
"466","球","/ball/sphere/globe/CL:個|个[ge4]/ball game/match/CL:場|场[chang3]/","8.1100176332153922","2.2051298516572997"
"467","查","/surname Zha/","8.7538404872074587","5.6691584220355837"
"468","忘","/to forget/to overlook/to neglect/","1.3990632487857433","7.8258637987843844"
"469","甚至","/even/so much so that/","-4.0504369402150475","9.0219068035863383"
"470","保护","/to protect/to defend/to safeguard/protection/CL:種|种[zhong3]/","-3.0057409750659443","-5.5162882716487234"
"471","真正","/genuine/real/true/genuinely/","0.19385334284119238","0.65816550047303701"
"472","结果","/to bear fruit/CL:個|个[ge4]/","-0.82611636494890861","-10.035526569625942"
"473","表现","/to show/to show off/to display/to manifest/expression/manifestation/show/display/performance (at work etc)/behavior/","-2.4583182329692344","-4.7519354687171083"
"474","拍","/to pat/to clap/to slap/to swat/to take (a photo)/to shoot (a film)/racket (sports)/beat (music)/","4.4538694884332575","8.987179004251848"
"475","其实","/actually/in fact/really/","-5.8909993672363861","7.2113333877799217"
"476","小心","/to be careful/to take care/","-6.2087032550871619","4.2101836974571381"
"477","进来","/to come in/","-6.6210252297872128","0.16400897590033239"
"478","路","/surname Lu/","8.7518155542264378","1.1077992200415707"
"479","呆","/foolish/stupid/expressionless/blank/to stay/","2.6804103894937175","9.0398753043009741"
"480","四","/four/4/","8.0306972462037134","7.8784779445401947"
"481","久","/(long) time/(long) duration of time/","6.4271908939548279","4.732870336586787"
"482","当时","/then/at that time/while/","1.8532801737288838","0.43503497129869723"
"483","或","/maybe/perhaps/might/possibly/or/","-2.9898417321711861","9.1930104880163022"
"484","懂","/to understand/to comprehend/","-2.6977798438161305","2.3693516089812294"
"485","只有","/only/","-5.386737590957539","9.0675462111856486"
"486","怎么办","/what's to be done/","-10.120464682710782","3.2762545684696707"
"487","第","/(prefix indicating ordinal number, e.g. first, number two etc)/order/(old) rank in the imperial examinations/mansion/(lit.) but/just/","-7.0828363610556702","4.5927020199284456"
"488","马","/surname Ma/abbr. for Malaysia 馬來西亞|马来西亚[Ma3 lai2 xi1 ya4]/","10.104065917851758","5.2220752158837982"
"489","讲","/to speak/to explain/to negotiate/to emphasise/to be particular about/as far as sth is concerned/speech/lecture/","1.2844971493073611","5.1281956332783709"
"490","绝对","/absolute/unconditional/","-13.154653473886414","-1.7279742288919202"
"491","长官","/senior official/senior officer/commanding officer/CL:位[wei4]/sir (term of address for senior officer)/","-7.9082699150349445","-7.1442268893971139"
"492","员","/person/employee/member/","-8.667880784845801","-6.8712899695061944"
"493","进去","/to go in/","-6.6751802777654374","0.2152811198644673"
"494","至少","/at least/(to say the) least/","-5.6846125034083661","9.1234478671806087"
"495","律师","/lawyer/","-8.010753110309091","-6.6113664494870346"
"496","喔","/I see/oh/","-7.8572501476169663","3.5023870540377295"
"497","整个","/whole/entire/total/","7.4413304375904907","-5.117357613757485"
"498","听到","/to hear/","-4.8989960820184981","-1.0235474518124676"
"499","表演","/play/show/performance/exhibition/to perform/to act/to demonstrate/CL:場|场[chang3]/","3.9627126861083553","-4.0928500149141493"
"500","正在","/just at (that time)/right in (that place)/right in the middle of (doing sth)/","-8.8188074138255867","8.1174117627590796"
"501","无","/not to have/no/none/not/to lack/un-/-less/","-1.0802005987500709","7.6752030210454105"
"502","已","/already/to stop/then/afterwards/","-5.3893136050674384","10.37999479864154"
"503","笑","/old variant of 笑[xiao4]/","3.6320954581628246","6.3770518411995889"
"504","选","/to choose/to pick/to select/to elect/","1.2491505843617434","5.9299122944788882"
"505","感到","/to feel/to sense/to have the feeling that/to think that/to move/to affect/","-7.8243132374890214","9.8757122532483841"
"506","那边","/over there/yonder/","-8.8529411449228839","4.9905507525104902"
"507","远","/far/distant/remote/(intensifier in a comparison) by far/much (lower etc)/","3.1856983830522081","4.6439387267698971"
"508","儿","/son/","3.5554919905278517","3.6812797281735592"
"509","故事","/old practice/CL:個|个[ge4]/","3.7746007491692177","-7.187643469950439"
"510","疯","/insane/mad/wild/","1.2502619605137029","9.5901563596139621"
"511","换","/to exchange/to change (clothes etc)/to substitute/to switch/to convert (currency)/","1.4574821970925249","9.4125612882544232"
"512","结婚","/to marry/to get married/CL:次[ci4]/","-9.7126361976647662","-0.71575653107617554"
"513","猜","/to guess/","1.3136573237096243","8.2964210635031854"
"514","咱们","/we or us (including both the speaker and the person(s) spoken to)/(dialect) I or me/(dialect) (in a coaxing or familiar way) you/also pr. [za2 men5]/","-9.7693893194519781","2.7735967970113777"
"515","床","/bed/couch/classifier for beds/CL:張|张[zhang1]/","6.8775979301193306","1.5079340414561349"
"516","处理","/to handle/to treat/to deal with/to process/CL:個|个[ge4]/","-2.4241687650297767","-4.0962827682494716"
"517","妻子","/wife and children/","0.60457545077817842","-3.0283520757724585"
"518","进行","/to advance/to conduct/underway/in progress/to do/to carry out/to carry on/to execute/","-3.1770479109469658","-1.7574693288051677"
"519","内","/inside/inner/internal/within/interior/","5.5128428771534095","5.0890290437201422"
"520","是否","/whether (or not)/if/is or isn't/","-5.8887153918271338","9.1110207858336292"
"521","段","/surname Duan/","8.3905729936962921","0.47659580308434063"
"522","令","/see 令狐[Ling2 hu2]/","-1.9103852797251621","9.2227681916722783"
"523","刚刚","/just recently/just a moment ago/","-9.3183433760601719","7.3297948861349749"
"524","案子","/long table/counter/case/law case/legal case/judicial case/","0.59804883255043872","-6.3749407571408119"
"525","行动","/operation/action/to move/mobile/CL:個|个[ge4]/","-1.1951655866605169","-7.570774222378887"
"526","第二","/second/number two/next/secondary/","8.079948431795291","8.0213215862856977"
"527","努力","/great effort/to strive/to try hard/","-1.3943936165329966","0.25844650251314599"
"528","害怕","/to be afraid/to be scared/","-3.1583644234944921","3.5019553857286678"
"529","酒","/wine (esp. rice wine)/liquor/spirits/alcoholic beverage/CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]/","6.0276576965813682","1.4317557998091111"
"530","发","/to send out/to show (one's feeling)/to issue/to develop/to make a bundle of money/classifier for gunshots (rounds)/","2.2253238757660263","5.562964420486324"
"531","调查","/investigation/inquiry/to investigate/to survey/survey/(opinion) poll/CL:項|项[xiang4],個|个[ge4]/","-2.5262845993769236","-5.9623980668638819"
"532","失去","/to lose/","-1.5445606087569099","4.0298347817808757"
"533","歌","/song/CL:支[zhi1],首[shou3]/to sing/","5.8360613158158428","-2.4924950591101154"
"534","成功","/Chenggong or Chengkung town in Taitung county 臺東縣|台东县[Tai2 dong1 xian4], southeast Taiwan/","0.55076278329144912","0.82080732514485066"
"535","唱","/to sing/to call loudly/to chant/","4.4769464979306717","6.4209852833440788"
"536","考虑","/to think over/to consider/consideration/","-2.8106621861883725","-3.7327718315289258"
"537","刚才","/just now/a moment ago/","-8.9444867321447497","5.0793222777134188"
"538","约会","/appointment/engagement/date/CL:次[ci4],個|个[ge4]/to arrange to meet/","-9.85846966911555","-1.1956204926721516"
"539","节目","/program/item (on a program)/CL:臺|台[tai2],個|个[ge4],套[tao4]/","-5.2940920025814107","-8.7836583641930606"
"540","通过","/by means of/through/via/to pass through/to get through/to adopt/to pass (a bill or inspection etc)/to switch over/","-2.7283923919411195","-1.9294656231990595"
"541","之间","/between/among/inter-/","-6.4106119025544714","5.4364489983409543"
"542","别的","/else/other/","-1.7134058651653585","6.5129136545708644"
"543","学","/to learn/to study/to imitate/science/-ology/","-3.368129307855019","-9.8186462704016595"
"544","开心","/to feel happy/to rejoice/to have a great time/to make fun of sb/","-11.538372064654041","1.3310794597787077"
"545","母亲","/mother/also pr. [mu3 qin5]/CL:個|个[ge4]/","0.25986792623089816","-3.1082274119232922"
"546","辆","/classifier for vehicles/","2.3606369621709442","2.1028135750974668"
"547","主意","/plan/idea/decision/CL:個|个[ge4]/Beijing pr. [zhu2 yi5]/","0.69802691257454519","-6.6042145376076018"
"548","探","/to explore/to search out/to scout/to visit/to stretch forward/","5.0526749703844196","8.9472267107913357"
"549","丈夫","/husband/CL:個|个[ge4]/","0.79160416247435939","-2.9748635044945968"
"550","待","/to stay/","0.23836569822692555","7.7252435064953309"
"551","变成","/to change into/to turn into/to become/","-4.1496581288030878","-1.1544611954880803"
"552","倒","/to fall/to collapse/to topple/to fail/to go bankrupt/to change (trains or buses)/to move around/to sell/to speculate (buying and selling, also 搗|捣)/profiteer/","3.9511899179503285","8.7675830405378754"
"553","离","/mythical beast (archaic)/","0.75347689556239794","8.7871778328690322"
"554","解释","/explanation/to explain/to interpret/to resolve/CL:個|个[ge4]/","-2.5517611382990038","-4.3893989743530168"
"555","往","/to go (in a direction)/to/towards/(of a train) bound for/past/previous/","-0.86779012494598207","9.539735419201854"
"556","万","/see 万俟[Mo4 qi2]/","8.543897056143372","7.9887158065203572"
"557","联系","/variant of 聯繫|联系[lian2 xi4]/","-2.8373654086676683","-4.4128389884578558"
"558","派","/clique/school/group/faction/to dispatch/to send/to assign/to appoint/pi (Greek letter Ππ)/the circular ratio pi = 3.1415926/(loanword) pie/","7.3011321888089622","5.8865711270284606"
"559","关","/surname Guan/","2.6188730635254434","5.0332800449495227"
"560","证明","/proof/certificate/identification/testimonial/CL:個|个[ge4]/to prove/to testify/to confirm the truth of/","-2.4751363191911122","-4.2374197247996577"
"561","句","/variant of 勾[gou1]/","5.1544092057676627","4.8152053965738819"
"562","五","/five/5/","8.0476389411658946","7.8611926219310373"
"563","生命","/life/living/biological/CL:個|个[ge4]/","3.6867144072486986","-5.7660688167292049"
"564","有点","/a little/","-8.8825807834833892","6.375570387841428"
"565","靠","/to lean against or on/to stand by the side of/to come near to/to depend on/to trust/to fuck (vulgar)/traditional military costume drama where the performers wear armor (old)/","-1.451034989108861","4.0485243014345427"
"566","解决","/to settle (a dispute)/to resolve/to solve/to dispose of/to dispatch/","-2.7295819101221621","-3.8394036938682556"
"567","办公室","/office/business premises/bureau/CL:間|间[jian1]/","-7.5648958956594257","-6.4585646214218091"
"568","难道","/don't tell me .../could it be that...?/","-6.1692959940692162","6.9920287807535626"
"569","作为","/one's conduct/deed/activity/accomplishment/achievement/to act as/as (in the capacity of)/qua/to view as/to look upon (sth as)/to take sth to be/","-1.8517934866951045","5.5647214379618095"
"570","奇怪","/strange/odd/to marvel/to be baffled/","-4.933974914774331","1.3834819926221342"
"571","生","/to be born/to give birth/life/to grow/raw/uncooked/student/","8.2434656616734454","3.3906531474151445"
"572","由","/to follow/from/it is for...to/reason/cause/because of/due to/to/to leave it (to sb)/by (introduces passive verb)/","-2.5886350180397888","9.2164190925428642"
"573","男","/male/Baron, lowest of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]/CL:個|个[ge4]/","6.6472085454893817","-2.3189258645466433"
"574","极了","/extremely/exceedingly/","-9.8818849577001746","1.837390978009199"
"575","同意","/to agree/to consent/to approve/","-0.42709757452418928","1.7371471256166062"
"576","如","/as/as if/such as/","-2.6650915587642823","9.1224334588253324"
"577","游戏","/game/CL:場|场[chang3]/to play/","-3.7930368599424136","-9.0288603156930947"
"578","帮忙","/to help/to lend a hand/to do a favor/to do a good turn/","-10.768723520262162","6.2274972904358226"
"579","指","/finger/to point at or to/to indicate or refer to/to depend on/to count on/(of hair) to stand on end/","5.8194342679225022","8.2479570112831375"
"580","危险","/danger/dangerous/","-12.182477014556467","-2.1588259135125893"
"581","讨厌","/to dislike/to loathe/disagreeable/troublesome/annoying/","-11.640798803182864","-1.8000144983576885"
"582","曾经","/once/already/former/previously/ever/(past tense marker used before verb or clause)/","-6.0984485828506303","9.243190919480714"
"583","眼睛","/eye/CL:隻|只[zhi1],雙|双[shuang1]/","-0.38388562107797214","-1.6259336595905653"
"584","外面","/surface/exterior/external appearance/","0.019313929431238563","-0.094942451534813163"
"585","处","/to reside/to live/to dwell/to be in/to be situated at/to stay/to get along with/to be in a position of/to deal with/to discipline/to punish/","3.8258982107008266","1.7316413862637274"
"586","国家","/country/nation/state/CL:個|个[ge4]/","6.5487322348716885","-6.3312377764540653"
"587","看上去","/it would appear/it seems (that)/","-6.3594120738635747","7.1967889109715317"
"588","总统","/president (of a country)/CL:個|个[ge4],位[wei4],名[ming2],屆|届[jie4]/","-6.8756500224672257","-7.5365087080144813"
"589","间","/between/among/within a definite time or space/room/section of a room or lateral space between two pairs of pillars/classifier for rooms/","-6.2602434764146588","5.2883248883968292"
"590","伤害","/to injure/to harm/","-4.4677495305310257","-4.7131810179539775"
"591","控制","/control/to exercise control over/to contain/","-0.76380497735940489","1.3574377386629302"
"592","最近","/recent/recently/these days/latest/soon/nearest (of locations)/shortest (of routes)/","0.49547311559810331","0.58426970750836238"
"593","声音","/voice/sound/CL:個|个[ge4]/","-5.7812610904156996","-7.678009203548819"
"594","糟","/dregs/draff/pickled in wine/rotten/messy/ruined/","0.94994408066691149","7.0991906013265282"
"595","快乐","/happy/merry/","-12.18828173041428","1.2181825772836323"
"596","偷","/to steal/to pilfer/to snatch/thief/stealthily/","3.2645633362149438","9.4386711602827127"
"597","首","/head/chief/first (occasion, thing etc)/classifier for poems, songs etc/","7.5346584343477438","7.3980410235524419"
"598","可爱","/adorable/cute/lovely/","-12.488882800667557","1.793640000473864"
"599","进入","/to enter/to join/to go into/","-3.5282286773825779","-0.87947335912027336"
"600","能够","/to be capable of/to be able to/can/","-9.2866237286355098","7.8736582008514953"
"601","事实上","/in fact/in reality/actually/as a matter of fact/de facto/ipso facto/","-9.7433234594194342","4.5148894120159158"
"602","哈","/abbr. for 哈薩克斯坦|哈萨克斯坦[Ha1 sa4 ke4 si1 tan3], Kazakhstan/abbr. for 哈爾濱|哈尔滨[Ha1 er3 bin1], Harbin/","9.7459386777641459","4.7675575378962858"
"603","醒","/to wake up/to be awake/to become aware/to sober up/to come to/","3.6550831966066961","6.3821166304182118"
"604","分","/to divide/to separate/to distribute/to allocate/to distinguish (good and bad)/part or subdivision/fraction/one tenth (of certain units)/unit of length equivalent to 0.33 cm/minute/a point (in sports or games)/0.01 yuan (unit of money)/","6.5766451634575844","7.2611533778385926"
"605","完成","/to complete/to accomplish/","-0.57011541252678199","2.2216138626753867"
"606","部","/ministry/department/section/part/division/troops/board/classifier for works of literature, films, machines etc/","8.5745571299018639","1.8585110154849911"
"607","昨晚","/yesterday evening/last night/","-7.9112110783591199","2.8406946889951707"
"608","同","/(used in given names)/variant of 同[tong2]/","7.3174403430065738","7.1112302711052813"
"609","医院","/hospital/CL:所[suo3],家[jia1],座[zuo4]/","-4.2976055214338507","-7.350052071874746"
"610","不行","/won't do/be out of the question/be no good/not work/not be capable/","-5.2669823147051966","4.0975249622173653"
"611","半","/half/semi-/incomplete/(after a number) and a half/","7.3373284521066093","4.281793292847655"
"612","而已","/that's all/nothing more/","-4.6769627110015835","5.3910709533486676"
"613","上面","/on top of/above-mentioned/","0.13568764705647732","0.17930747223172261"
"614","样子","/appearance/manner/pattern/model/","-8.9233837184316709","-1.2216733857162225"
"615","少","/few/less/to lack/to be missing/to stop (doing sth)/seldom/","6.3745366896188091","4.7752170868367729"
"616","有趣","/interesting/fascinating/amusing/","-5.1135821405092701","1.3879668722744807"
"617","提","/to carry (hanging down from the hand)/to lift/to put forward/to mention/to raise (an issue)/upwards character stroke/lifting brush stroke (in painting)/scoop for measuring liquid/","8.878689769596706","5.555591165417467"
"618","没关系","/it doesn't matter/","-9.9559736393477749","2.5922719131912157"
"619","斯","/Slovakia/Slovak/abbr. for 斯洛伐克[Si1 luo4 fa2 ke4]/","10.056768394568905","4.1041767805020832"
"621","真的","No definition found.","-6.8293709662346922","9.620394050923835"
"622","部分","/part/share/section/piece/CL:個|个[ge4]/","6.6212082952042435","-3.2036836884305511"
"623","要求","/to request/to require/to stake a claim/to ask/to demand/CL:點|点[dian3]/","-0.21112956602284286","1.5473208601099688"
"624","糟糕","/too bad/how terrible/what bad luck/terrible/bad/","-5.1975969623879381","1.497658100161569"
"625","除了","/besides/apart from (... also...)/in addition to/except (for)/","-3.3041749800637947","8.9296535120093417"
"626","容易","/easy/likely/liable (to)/","-7.8971258519313796","8.0193212136723986"
"627","保持","/to keep/to maintain/to hold/to preserve/","-1.3159848664630949","3.3410777465266053"
"628","虽然","/although/even though/even if/","-4.1771253385147364","8.3977301540915121"
"629","办","/to do/to manage/to handle/to go about/to run/to set up/to deal with/","1.7113078761816978","5.6481141731180431"
"630","教","/surname Jiao/","7.1813765603617155","5.9473703342911595"
"631","想到","/to think of/to call to mind/to anticipate/","-3.2489563833852784","3.393263103851587"
"632","理解","/to comprehend/to understand/comprehension/understanding/","-2.0620149895036963","1.7417715483873577"
"633","证据","/evidence/proof/testimony/","-7.573382313761253","-8.9959509088432377"
"634","加","/abbr. for Canada 加拿大[Jia1 na2 da4]/","8.8285029007910492","5.5372220677251383"
"635","脸","/face/CL:張|张[zhang1],個|个[ge4]/","4.3927305439155386","2.1679267868615755"
"636","简单","/simple/not complicated/","-13.253152525451931","-1.0978673968340709"
"637","不同","/different/distinct/not the same/not alike/","-2.3106922429420438","0.5906243688036128"
"638","夫人","/lady/madam/Mrs./CL:位[wei4]/","4.8732791880119528","-3.1617244617238915"
"639","父母","/father and mother/parents/","1.0659113662473372","-2.8795983496346031"
"640","重","/to repeat/repetition/again/re-/classifier: layer/","6.923601458690821","6.6022692768952087"
"641","恩","/variant of 恩[en1]/","9.8738135600646029","4.0727541426746958"
"642","曾","/surname Zeng/","-5.2667909973236586","10.375048083536369"
"643","事实","/fact/CL:個|个[ge4]/","-7.3663200347828184","-9.0039342525556982"
"644","飞机","/airplane/CL:架[jia4]/","-7.3299849875736491","-4.2488783260535268"
"645","家庭","/family/household/CL:戶|户[hu4],個|个[ge4]/","4.4783530055089802","-6.1490199264904088"
"646","象","/elephant/CL:隻|只[zhi1]/shape/form/appearance/to imitate/","7.8423283054225639","2.4210500885586996"
"647","装","/adornment/to adorn/dress/clothing/costume (of an actor in a play)/to play a role/to pretend/to install/to fix/to wrap (sth in a bag)/to load/to pack/","2.0179337183540502","5.7050665597061112"
"648","秘密","/secret/CL:個|个[ge4]/","1.8355114012705633","-3.8211787620022379"
"649","法","/variant of 法[fa3]/","8.9875717337996957","3.1004997130458136"
"650","尸体","/dead body/corpse/carcass/CL:具[ju4]/","-8.325791537640221","-2.2069683946451972"
"651","打开","/to open/to show (a ticket)/to turn on/to switch on/","-4.110840074928511","-2.2032712510950274"
"652","季","/surname Ji/","8.7471079018412166","2.3427613446840914"
"653","检查","/inspection/to examine/to inspect/CL:次[ci4]/","-2.9408289362133182","-5.4638945294204566"
"654","早上","/early morning/CL:個|个[ge4]/","1.261357114825882","2.1875919795711116"
"655","玩笑","/to joke/joke/jest/","-5.2161428595308079","0.91809237824293255"
"656","任务","/mission/assignment/task/duty/role/CL:項|项[xiang4],個|个[ge4]/","-1.3277688601621362","-9.3122328829816663"
"657","现场","/the scene (of a crime, accident etc)/(on) the spot/(at) the site/","-4.4668042626208928","-7.7652030305784949"
"658","使","/to make/to cause/to enable/to use/to employ/to send/to instruct sb to do sth/envoy/messenger/","-1.9498086991155319","9.2439619245184641"
"659","转","/see 轉文|转文[zhuai3 wen2]/","2.7905108450717604","6.2392563041002074"
"660","博士","/doctor/court academician (in feudal China)/Ph.D./","4.0628472363665091","-3.6101052482942366"
"661","直到","/until/","-3.184838558622078","8.8487188184703438"
"662","紧张","/nervous/keyed up/intense/tense/strained/in short supply/scarce/CL:陣|阵[zhen4]/","-12.218442937943038","0.38838823091903352"
"663","二","/two/2/(Beijing dialect) stupid/","8.0402920769524986","7.8776253784377044"
"664","简直","/simply/at all/practically/","-8.7694404697643886","5.9133084268700209"
"665","放弃","/to renounce/to abandon/to give up/","-3.0739031101942262","-2.3338244128311487"
"666","小子","/(literary) youngster/(old) young fellow (term of address used by the older generation)/(old) I, me (used in speaking to one's elders)/","2.0432192933842686","-2.723965316476721"
"667","电视","/television/TV/CL:臺|台[tai2],個|个[ge4]/","-4.3403504556524446","-9.0948211198412334"
"668","强","/surname Qiang/","3.2667591901130235","4.8632740276430919"
"669","不好意思","/to feel embarrassed/to find it embarrassing/to be sorry (for inconveniencing sb)/","-7.5470431556207513","3.5053780814401407"
"670","大概","/roughly/probably/rough/approximate/about/general idea/","-4.1571549801516063","5.6902470375554506"
"671","的确","/really/indeed/","-6.5720517387854356","6.9278482034543831"
"672","特","/special/unique/distinguished/especially/unusual/very/","9.1883684770957306","4.9395141744498261"
"673","药","/leaf of the iris/variant of 藥|药[yao4]/","4.1328286362103546","3.1219798549434516"
"674","回到","/to return to/","-4.3033990989643272","-0.30709081493652796"
"675","男孩","/boy/CL:個|个[ge4]/","1.8125923652032134","-2.6757491771562907"
"676","音乐","/music/CL:張|张[zhang1],曲[qu3],段[duan4]/","-4.6484252971755939","-9.3487917240198062"
"677","身体","/the body/one's health/CL:具[ju4],個|个[ge4]/in person/","-6.7350439962516591","-1.744337311911154"
"678","血","/blood/colloquial pr. [xie3]/CL:滴[di1],片[pian4]/","5.8684455381272196","1.1893006525105092"
"679","留下","/to leave behind/to stay behind/to remain/to keep/not to let (sb) go/","-1.6210039185958052","4.0278564741620064"
"680","方式","/way/manner/style/mode/pattern/CL:個|个[ge4]/","1.9365600867616148","-8.4152364833471598"
"681","伤","/to injure/injury/wound/","1.0619676890426719","4.7232697933383783"
"682","怪","/bewildering/odd/strange/uncanny/devil/monster/to wonder at/to blame/quite/rather/","5.4755686202995451","0.93246552534330285"
"683","美元","/American dollar/US dollar/","0.068292137836200098","-5.8650985117741099"
"684","监狱","/prison/","-4.4806648315001079","-7.1891796922065421"
"685","读","/comma/phrase marked by pause/","1.3161046832772068","5.2237221957485511"
"686","这边","/this side/here/","-9.070183987346601","4.5462045282657213"
"687","重新","/again/once more/re-/","-8.5537040997762936","8.2566648916139513"
"688","瞧","/to look at/to see/to see (a doctor)/to visit/","-7.7360340962448095","2.9314326523944585"
"689","疯狂","/crazy/frantic/extreme popularity/","-12.220187983889561","1.3291496583590341"
"690","收到","/to receive/","-1.621785775939518","4.0647691548075855"
"691","其中","/among/in/included among these/","2.0733925836222498","0.55231653846681117"
"692","片","/disk/sheet/","7.4895071247019347","1.5576962864008179"
"693","想法","/way of thinking/opinion/notion/to think of a way (to do sth)/CL:個|个[ge4]/","1.1094738436486187","-6.9340339055610212"
"694","纽约","/New York/","7.7608533822236181","-6.118060897911044"
"695","家里","/home/","-8.3830641425036649","5.0977914958800881"
"696","黑","/abbr. for Heilongjiang province 黑龍江|黑龙江[Hei1 long2 jiang1]/","6.7510258656909174","3.2061385962522726"
"697","身","/body/life/oneself/personally/one's morality and conduct/the main part of a structure or body/pregnant/classifier for sets of clothes: suit, twinset/Kangxi radical 158/","7.7882920301552856","1.7670963311172876"
"698","还要","No definition found.","-9.1582404084104265","6.9828778180116595"
"699","作","/to do/to grow/to write or compose/to pretend/to regard as/to feel/writings or works/","5.694846508117994","7.0159872787716617"
"700","后面","/rear/back/behind/later/afterwards/","-0.62102745827807626","0.044644424156982714"
"701","性","/nature/character/property/quality/attribute/sexuality/sex/gender/suffix forming adjective from verb/suffix forming noun from adjective, corresponding to -ness or -ity/essence/CL:個|个[ge4]/","2.6049724951958746","-8.5767126141564329"
"702","带来","/to bring/to bring about/to produce/","-3.1293824983030634","-0.76122819684062915"
"703","昨天","/yesterday/","1.1605164320634471","2.0157346435004788"
"704","不好","/no good/","-4.9456568268947416","3.9410130065136681"
"705","抓住","/to grab/to capture/","-1.9176092282547048","3.9784977540191866"
"706","记录","/to record/record (written account)/note-taker/record (in sports etc)/CL:個|个[ge4]/","-2.6263841403656416","-5.0310431712733443"
"707","点儿","/erhua variant of 點|点[dian3]/","-9.6045076284862798","0.97037079873894128"
"708","老兄","/'old chap' (form of address between male friends)/","-7.8052262176315503","2.7071161733709208"
"709","来自","/to come from (a place)/From: (in email header)/","-2.0330042933087604","8.049140859545135"
"710","越","/generic word for peoples or states of south China or south Asia at different historical periods/abbr. for Vietnam 越南/","7.3742005336640588","6.4160939541772688"
